time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2021-11-19 10:51:51,pay,ALGO,0.001,,,ALGO,0.001,(Group- VWehU...) - I3APWW7DTSJ4BLWA5ZC6HM6PH5YXZ7ZJXELEYXQA23UDCGOKY23Q,2 txns.  ,H7S3B7Q...
2021-11-19 10:51:51,axfer,,,USDC,0.01,,,(Group- VWehU...) - 2U6XX2EJU23LUIJUKG7LF4BIZFL5SVCNRY3VG64XPVA7L7KASPDQ,2 txns.  ,H7S3B7Q...
2021-11-20 02:54:48,axfer,USDC,0.01,,,ALGO,0.001,4LW2MDGDRPYIFNP5K64L4UEZRAPEEEOIEKOEJD3AVNJMCPAOSNAA,Sender,H7S3B7Q...
2021-11-20 02:55:1,pay,ALGO,0.001,,,ALGO,0.001,(Group- a4OS3...) - KZL5GR6RILFPUN5NYG7CJQH62AP4VYPY7VTPU2CUP4VZ4VCSOMYQ,2 txns.  ,H7S3B7Q...
2021-11-20 02:55:1,axfer,,,USDC,0.01,,,(Group- a4OS3...) - WGII3PRYX5D36233T36YI47AOKAIMDGZIPXNQB2PHKOWTVD65R3A,2 txns.  ,H7S3B7Q...
2021-11-20 04:13:13,pay,ALGO,0.201,,,ALGO,0.001,(Group- xl8xf...) - FPGQKPKWGZMWATDCPURKPYTXQOHES4RLD7D46SVOK6K4JNMBJIHA,1 txns.  ,SXAE3QJ...
2021-11-20 05:53:26,axfer,USDC,0.01,,,ALGO,0.001,CM6YF7V6CNQ37ZQWJLNZC2H62RJW3CJJMNFURAXQDID42H5PLBSA,Sender,H7S3B7Q...
2021-11-20 05:53:43,pay,ALGO,0.001,,,ALGO,0.001,(Group- XafJr...) - JTQSSGST2YXAKHPV2DHMR4JUISVK2PBBRXZNPZMZDXRDXOCWPS2A,2 txns.  ,H7S3B7Q...
2021-11-20 05:53:43,axfer,,,USDC,0.01,,,(Group- XafJr...) - U63OWNFUKJIYOAL4YQ4R66NAXANDO5IZQTQSAQBHXZ7WU24SZ3SQ,2 txns.  ,H7S3B7Q...
2021-11-25 07:30:12,axfer,,,USDC,22.36,,,PIVUHHFBO354CQI2RGGJVAZBZJQGKBMJTXYU6PWUS3QRJO4QL3FQ,Receiver,2UEQTE5...
2021-11-30 05:45:34,pay,ALGO,0.201,,,ALGO,0.001,(Group- Bdb5y...) - W4GYRMEZFIJDCBQVN4ZT6BSHRP5Y35XWU6DSOBDCOTXW5EZULVAA,1 txns.  ,7TEIP27...
2021-11-30 05:45:47,axfer,USDC,1.,,,ALGO,0.001,A7JSYP7MJT3X7VFJQHCWUIXVGPV73ZB5OZYCYZHLKXDCZ2EGAUPQ,Sender,SXAE3QJ...
2021-11-30 05:46:04,pay,ALGO,0.001,,,ALGO,0.001,(Group- U8D6U...) - O4C3EK23XVDS4B3UT345XPO4XKYLVQW2N3TKFOS3I3YGTM5VY4QA,2 txns.  ,SXAE3QJ...
2021-11-30 05:46:04,axfer,,,USDC,1.,,,(Group- U8D6U...) - 4UZKD2XLMG5X7UOU6JGQNA4Z2QTJY45M75NUMBTBYQNA4CX2C3JQ,2 txns.  ,SXAE3QJ...
2021-11-30 05:51:33,pay,ALGO,0.201,,,ALGO,0.001,(Group- GikvO...) - FGLSEE3DY6UOVJOQ4LWAV3JY67N33KVI6MIOZR4S3IHNUYLSQS2A,1 txns.  ,UWWJS2Q...
2021-12-01 03:48:48,pay,ALGO,0.201,,,ALGO,0.001,(Group- onqop...) - 4MZIYWETHQ3BAJJNOBEJQBWITQAFLX5VIOMZANJWDP4AFCT5C27A,1 txns.  ,25MPVAC...
2021-12-04 03:34:1,axfer,,,USDC,4.82,,,AU5NBI34TGQLX5JSTCMLZEZ5OYHZKGZYKJYWVGGVNTA7LZ63OJHA,Receiver,2UEQTE5...
2021-12-08 01:41:13,axfer,,,USDC,0.51,,,UW3IZVZOXKSHHKHSOJKKP6GXYIMJF4UQTDUALVMCLYNQU3AAWMWA,Receiver,2UEQTE5...
2021-12-10 02:46:25,axfer,USDC,8.3,,,ALGO,0.001,BJYSBRPSONZZJUB6U2F4RDU73FUAUUP6YKXMT6PI57PBLWN3SCMA,Sender,2UEQTE5...
2021-12-10 03:19:04,axfer,,,USDC,2.46,,,R3S7NFQN4MX7JKZTYIG4VKHVOXMNPDCEZBUZHMEHKUPJ74KKCTWA,Receiver,2UEQTE5...
2021-12-10 05:41:07,axfer,,,USDC,3.21,,,6B67NQ4N2X7RCEL3N7PIJZ4U7ZV2ZKXIIWHIBBEYDHHDRHLGXI6A,Receiver,2UEQTE5...
2021-12-10 23:24:06,axfer,,,USDC,0.34,,,GSQK7SMBVVMUJNUJX4VVCYS5CCN6BJCVDHY6ACPIVOEAEEZHMVHQ,Receiver,2UEQTE5...
2021-12-16 05:05:13,axfer,USDC,0.01,,,ALGO,0.001,6JO3FMYI6JMAFZGKE7KMGNFALSC5JZ3H75GYGG5LND7ERLA63R7Q,Sender,2UEQTE5...
2021-12-18 03:31:28,axfer,USDC,0.01,,,ALGO,0.001,2ACVUSQ5E5XDJOCFJATYFJC3DDGXPS7BI6L5SBNYIOPINCZZYAFQ,Sender,H7S3B7Q...
2021-12-18 03:31:46,pay,ALGO,0.001,,,ALGO,0.001,(Group- WRyGY...) - I7C45H2NMDENRUS2PHLNE7CU7MXH2B24GO5MYEA3I22MHMQMSC3Q,2 txns.  ,H7S3B7Q...
2021-12-18 03:31:46,axfer,,,USDC,0.01,,,(Group- WRyGY...) - HEVO42B3TYGTWQSSHVBQ6AU5XUPKPVRSTVQOZC2K6KZDBHSQ7XOQ,2 txns.  ,H7S3B7Q...
2021-12-18 03:59:42,axfer,USDC,0.01,,,ALGO,0.001,G7NRX7ZUNHB2WDUB32AA4QLNH5F3KGBNLEW7O72ECCCIRCSYVJIA,Sender,H7S3B7Q...
2021-12-18 03:59:59,pay,ALGO,0.001,,,ALGO,0.001,(Group- +cY2O...) - CXPRLYMZY5FVQIH65PU76FGOE3TVGNXAWLVQNRKC27PZQQVIKYMQ,2 txns.  ,H7S3B7Q...
2021-12-18 03:59:59,axfer,,,USDC,0.01,,,(Group- +cY2O...) - EY3XYMJCIVHRMKKNTZZTXW3XXR5HRYFUXT5K267MYZRFM33NGOQA,2 txns.  ,H7S3B7Q...
2021-12-18 04:08:56,pay,ALGO,0.201,,,ALGO,0.001,(Group- UT8NW...) - GHNUM2RI42G2AHIEAGYR5IAOG32KAZRCTPMXNA3NDRUIFH7TAIAQ,1 txns.  ,CAMOUQI...
2021-12-18 05:40:01,pay,ALGO,0.201,,,ALGO,0.001,(Group- sVuF0...) - NCQL3XPTV7NX6GBHDXV2ZHYUSGVZGMN7KU6IXR4WSL4II4RH5GKQ,1 txns.  ,XYXHMFI...
2021-12-18 05:48:06,axfer,USDC,0.01,,,ALGO,0.001,6BC2IWSWUNZ4EPYAKLN7RVLAS3ZNJXW2BW2FWYW7YHJX6YX4H65A,Sender,CAMOUQI...
2021-12-18 05:48:24,pay,ALGO,0.001,,,ALGO,0.001,(Group- osGIt...) - XQVW2Q4YHLKUALY37S7S3PWW2XKTWX3F2RPEZ6ACW4RHMIASFMPQ,2 txns.  ,CAMOUQI...
2021-12-18 05:48:24,axfer,,,USDC,0.01,,,(Group- osGIt...) - GAVSQPT37D3MKWQX5G34HUJ32FNHOVONWZGMDYDEOCAQWR6PP7AA,2 txns.  ,CAMOUQI...
2021-12-21 05:17:03,axfer,USDC,1.,,,ALGO,0.001,53RRWJDBPDKFAF6KO7VRJZOMQ4SEQRIJFM7S6X5ZKYONCRKE3KFQ,Sender,2UEQTE5...
2021-12-22 00:06:59,axfer,USDC,0.01,,,ALGO,0.001,I42JCQTEJ4CXBNW7UOG4C3RC5I3NESLIUVJ7SURB7AYCTYSUA4MQ,Sender,H7S3B7Q...
2021-12-22 00:07:16,pay,ALGO,0.001,,,ALGO,0.001,(Group- VWygQ...) - 4SD6D2CJKECDLSKJ2N6KHFMDA7V4VFCJN2XCXLECVUDENJW7O35A,2 txns.  ,H7S3B7Q...
2021-12-22 00:07:16,axfer,,,USDC,0.01,,,(Group- VWygQ...) - PMH55J5KAOOX3NHZEYD4KRTO222LTKH4HSQRUEFJYT2EI7DIBN3Q,2 txns.  ,H7S3B7Q...
2021-12-22 02:42:58,axfer,USDC,0.01,,,ALGO,0.001,AFT6YAILL2Z3T52KVSZSER2HAXF5TXPOFAUULICBAHJTMRUQ2U5Q,Sender,H7S3B7Q...
2021-12-22 02:43:2,pay,ALGO,0.001,,,ALGO,0.001,(Group- wDqXP...) - EBDEJV4JLV7LB2GPD22KDEGHRNUBPM6RWCNBASGIKOWV2SQ3L6HQ,2 txns.  ,H7S3B7Q...
2021-12-22 02:43:2,axfer,,,USDC,0.01,,,(Group- wDqXP...) - I2VMLDSN4DBIUSOWOCLAJ2WJFXURWXZOGDQHQHEJGEDTRXRI24VA,2 txns.  ,H7S3B7Q...
2021-12-22 02:51:45,axfer,USDC,0.01,,,ALGO,0.001,PVAIBYUEH62RCTDPUFRSK5HIIBWPJNUQJXQ6ASMZXTYPYR2SVNZQ,Sender,CAMOUQI...
2021-12-22 02:52:07,pay,ALGO,0.001,,,ALGO,0.001,(Group- i4bM1...) - 7VIKRHFDVMQ7FV7HRPJA3FUL4A73TVDKI2OBQRSDWGVIZQTXYBGA,2 txns.  ,CAMOUQI...
2021-12-22 02:52:07,axfer,,,USDC,0.01,,,(Group- i4bM1...) - NAJUKP45EDPFQCGDG6HLUIB7DWFNUGQKSH3ZPHWXTDXOYLIDTYXA,2 txns.  ,CAMOUQI...
