time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner,link
2024-05-04 17:00:43,Fee,,,,,ALGO,0.001,VIUXX5UMDDSNWIVIA6BWZ4A47QZZULCMORGAHBEMRRMXSA7MYV3Q,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/VIUXX5UMDDSNWIVIA6BWZ4A47QZZULCMORGAHBEMRRMXSA7MYV3Q
2024-05-04 17:00:46,Fee,,,,,ALGO,0.001,VMJOJ6T7NW7EQ4UU5REHVZQLUU56FXES7X6CG6GIVZA6OYGUL6NA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/VMJOJ6T7NW7EQ4UU5REHVZQLUU56FXES7X6CG6GIVZA6OYGUL6NA
2024-05-04 17:00:49,Fee,,,,,ALGO,0.001,BQHS7K6256KZIHUSXSKOUJ7OV5J2J5JG26CVEE7QWYGFMSTN54OQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/BQHS7K6256KZIHUSXSKOUJ7OV5J2J5JG26CVEE7QWYGFMSTN54OQ
2024-05-04 17:00:49,Fee,,,,,ALGO,0.001,7YNU24G4ZK4VF7PA6LQ2JQTOBYFBXWR3P25DEXKKXBEBRH273JUQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/7YNU24G4ZK4VF7PA6LQ2JQTOBYFBXWR3P25DEXKKXBEBRH273JUQ
2024-05-04 17:00:52,Fee,,,,,ALGO,0.001,6C4J4EZ3MAVYSIXXYEIYJTSF6LNBCOCC2XHRFFOQQQLDESPZ7MZQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/6C4J4EZ3MAVYSIXXYEIYJTSF6LNBCOCC2XHRFFOQQQLDESPZ7MZQ
2024-05-04 17:00:57,Fee,,,,,ALGO,0.001,7V7FFAU3TTQZMJUTI6SM5DYNBDSZA46ZXNWS5723HDG4RQIVIB7Q,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/7V7FFAU3TTQZMJUTI6SM5DYNBDSZA46ZXNWS5723HDG4RQIVIB7Q
2024-05-04 17:01:00,Fee,,,,,ALGO,0.001,WYAIJZRRC2BLJSFYJ5QL3RKAVIX2WD2YDT5NGSR5PFBEM7PWQS6A,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/WYAIJZRRC2BLJSFYJ5QL3RKAVIX2WD2YDT5NGSR5PFBEM7PWQS6A
2024-05-04 17:01:00,Fee,,,,,ALGO,0.001,ZDVP6VOILVA4H5HOCWIW2ZC3JTBDAFPJHTKXV5WP4GBM3MFFPEJA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/ZDVP6VOILVA4H5HOCWIW2ZC3JTBDAFPJHTKXV5WP4GBM3MFFPEJA
2024-05-04 17:01:03,Fee,,,,,ALGO,0.001,NKSQE5QLVAZG4O3RUTH245NW3ZSHTFO7FU4H63HXEANSKNJAMAVQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/NKSQE5QLVAZG4O3RUTH245NW3ZSHTFO7FU4H63HXEANSKNJAMAVQ
2024-05-04 17:01:06,Fee,,,,,ALGO,0.001,LH6YFXQMZCTEZBPTIDXXYXLUIUTE4FUT3TEZCOY6VRCNV72ENSRA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/LH6YFXQMZCTEZBPTIDXXYXLUIUTE4FUT3TEZCOY6VRCNV72ENSRA
2024-05-04 17:01:12,Fee,,,,,ALGO,0.001,WY33ZJFTXYZCAMZPAWFECQN76MUUMBBKCU2TAJH3NDKTYIGIXR6A,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/WY33ZJFTXYZCAMZPAWFECQN76MUUMBBKCU2TAJH3NDKTYIGIXR6A
2024-05-04 17:01:15,Fee,,,,,ALGO,0.001,DRVWI4DWHAWQSZ3HVOWLF4NXRR5NMXEXOCPYRE6K7Y3RRI2JFCLQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/DRVWI4DWHAWQSZ3HVOWLF4NXRR5NMXEXOCPYRE6K7Y3RRI2JFCLQ
2024-05-04 17:01:18,Fee,,,,,ALGO,0.001,352M72Y3UZL322JENXGMPUE7JWV2ZFQX2YXPYPKBHY7HTYGMP53Q,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/352M72Y3UZL322JENXGMPUE7JWV2ZFQX2YXPYPKBHY7HTYGMP53Q
2024-05-04 17:01:20,Fee,,,,,ALGO,0.001,OBP6WSXLIXJNMHP6ZT7BX5CMQVNRNEDOWYM5VOISBJEEUQ7J7LUQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/OBP6WSXLIXJNMHP6ZT7BX5CMQVNRNEDOWYM5VOISBJEEUQ7J7LUQ
2024-05-04 17:01:32,Fee,,,,,ALGO,0.001,QG24TTQ54DOKV3DGLCGSDAV6E6A4WJWOZF4WORGA3ASUXUULHE7A,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/QG24TTQ54DOKV3DGLCGSDAV6E6A4WJWOZF4WORGA3ASUXUULHE7A
2024-05-04 17:01:35,Fee,,,,,ALGO,0.001,QZPOWJAYXUSM772JFV7DPHBHSESD7IZDPXPRS3QY43SDQNUBLUBQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/QZPOWJAYXUSM772JFV7DPHBHSESD7IZDPXPRS3QY43SDQNUBLUBQ
2024-05-04 17:01:38,Fee,,,,,ALGO,0.001,HPFHNN5G57PWHRUVF2EYVBPFW3SO5NL45E3O5QDGRHD3TKX2UZ5A,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/HPFHNN5G57PWHRUVF2EYVBPFW3SO5NL45E3O5QDGRHD3TKX2UZ5A
2024-05-04 17:01:46,Fee,,,,,ALGO,0.001,QW7UXFE2NZZAJBJSK7G46QN27CHQRUVJWJJARTL2ACW2QH77UZUA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/QW7UXFE2NZZAJBJSK7G46QN27CHQRUVJWJJARTL2ACW2QH77UZUA
2024-05-04 17:01:49,Fee,,,,,ALGO,0.001,GEZWY2MYXY4JKPC4WK3DKNIMPZODTMV6AMCYGYR3VF7NRSL3XWGA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/GEZWY2MYXY4JKPC4WK3DKNIMPZODTMV6AMCYGYR3VF7NRSL3XWGA
2024-05-04 17:01:52,Fee,,,,,ALGO,0.001,H5SVASLXUVA6EZ7R6NIEIJJ6PYWVIKOZCDOAALCSOB5MV4D3YPQQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/H5SVASLXUVA6EZ7R6NIEIJJ6PYWVIKOZCDOAALCSOB5MV4D3YPQQ
2024-05-04 17:01:55,Fee,,,,,ALGO,0.001,23A6C6GI2BMH6OGNYFAXDWBJRUM2FTKX75B4Q4HVVHQXHUIAHBSQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/23A6C6GI2BMH6OGNYFAXDWBJRUM2FTKX75B4Q4HVVHQXHUIAHBSQ
2024-05-04 17:01:58,Fee,,,,,ALGO,0.001,JWSI6F5WD6Y4P6K7W24SV75CYRQBFEOIKWTXW4VUGCA2BXLEDMWQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/JWSI6F5WD6Y4P6K7W24SV75CYRQBFEOIKWTXW4VUGCA2BXLEDMWQ
2024-05-04 17:02:01,Fee,,,,,ALGO,0.001,TYC4ESGCK7EVDX6I2QM4CFC2YWGA6KCQ4IT4PZ7R3ASCSUQJSHDQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/TYC4ESGCK7EVDX6I2QM4CFC2YWGA6KCQ4IT4PZ7R3ASCSUQJSHDQ
2024-05-04 17:02:18,Fee,,,,,ALGO,0.001,H542PCS3BEDKSNINKJXILE2VXEHFFPKHOPVANIH6UXR3HOAUNYYA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/H542PCS3BEDKSNINKJXILE2VXEHFFPKHOPVANIH6UXR3HOAUNYYA
2024-05-04 17:02:21,Fee,,,,,ALGO,0.001,4P7RCIZ7DHMBCQLPWISJU2OBQHUEW3H2ETQR65Y6A36TFQGRY5YA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/4P7RCIZ7DHMBCQLPWISJU2OBQHUEW3H2ETQR65Y6A36TFQGRY5YA
2024-05-04 17:02:24,Fee,,,,,ALGO,0.001,SX56TGKS7PD2QPVNOZCFLIVL2TSGCRRROMJC7AFLUB66QLQH2P3A,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/SX56TGKS7PD2QPVNOZCFLIVL2TSGCRRROMJC7AFLUB66QLQH2P3A
2024-05-04 17:02:26,Fee,,,,,ALGO,0.001,EFO4WUXDILSO7BVDCTT3AEZX3TYWCS652JKD42K5TTANV3JEHNLA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/EFO4WUXDILSO7BVDCTT3AEZX3TYWCS652JKD42K5TTANV3JEHNLA
2024-05-04 17:02:29,Fee,,,,,ALGO,0.001,SVWS2HGGGDCRL643ZHNXRQW5CRIEFBKG6VGCRIIRNQI5YRC5IUSA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/SVWS2HGGGDCRL643ZHNXRQW5CRIEFBKG6VGCRIIRNQI5YRC5IUSA
2024-05-04 17:02:32,Fee,,,,,ALGO,0.001,4DMNFE4YT732SMLIHRKPDP5DADKAQXSVYMGJ7G4YBY537PYN3BPA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/4DMNFE4YT732SMLIHRKPDP5DADKAQXSVYMGJ7G4YBY537PYN3BPA
2024-05-04 17:02:35,Fee,,,,,ALGO,0.001,R3D2GYGBUV3GKWQE3XXV6WSYSA5DGWJIC56EET5EP6EABVMYX7PQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/R3D2GYGBUV3GKWQE3XXV6WSYSA5DGWJIC56EET5EP6EABVMYX7PQ
2024-05-04 17:02:41,Fee,,,,,ALGO,0.001,U4DDNX65YFSIQIJIKXYOI6TCOBAETBT7MLGWFGXGDJ4UYNURGU4Q,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/U4DDNX65YFSIQIJIKXYOI6TCOBAETBT7MLGWFGXGDJ4UYNURGU4Q
2024-05-04 17:02:44,Fee,,,,,ALGO,0.001,UBPI5JWZY67SX3ENDTVBGBIOOGMVL4YNVC2FRZJTWO4REQVQM76Q,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/UBPI5JWZY67SX3ENDTVBGBIOOGMVL4YNVC2FRZJTWO4REQVQM76Q
2024-05-04 17:02:52,Fee,,,,,ALGO,0.001,4G4YSRIRSK2IV2TR2RV5AHFMGM6N2PFMXK7Q3XFPSDDIMRX4DKAA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/4G4YSRIRSK2IV2TR2RV5AHFMGM6N2PFMXK7Q3XFPSDDIMRX4DKAA
2024-05-04 17:03:18,Fee,,,,,ALGO,0.001,3BHHGREJ6RTPBNRKCW4AAPE5NX5UHNXNCQIXQWJFGPP7OCRDZWUQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/3BHHGREJ6RTPBNRKCW4AAPE5NX5UHNXNCQIXQWJFGPP7OCRDZWUQ
2024-05-04 17:03:21,Fee,,,,,ALGO,0.001,JYNZM4CZKHUAIN22BPVCKHWGNOSUFU53O45ZFAB4OC3YFRWZTBSQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/JYNZM4CZKHUAIN22BPVCKHWGNOSUFU53O45ZFAB4OC3YFRWZTBSQ
2024-05-04 17:03:21,Fee,,,,,ALGO,0.001,SSZTX3EQWJ7LVQB6BMA6ELPT4XDJ6FTAPH3SEZOCIYPHKKJHVMKQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/SSZTX3EQWJ7LVQB6BMA6ELPT4XDJ6FTAPH3SEZOCIYPHKKJHVMKQ
2024-05-04 17:03:24,Fee,,,,,ALGO,0.001,7KJTGYZTNDRFF4FRUN72FKG5VSLS3JFIJJBEU6GQB3NEAWWNMYAQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/7KJTGYZTNDRFF4FRUN72FKG5VSLS3JFIJJBEU6GQB3NEAWWNMYAQ
2024-05-04 17:03:50,Send,ALGO,10.,,,,,(Group- HQHqk...) - OX4S2N5VXC5NCSHNOLLNG5HRAP5KEUDOS2QM2BMONTYXTFKXUUUA,Orange Meme : ORA webGUI Mining : Deposit for mining ,G6B5L2B3GSLJQTC5THSGSJMTJ4EN3SBF3IW5PI7XEEKYH6WXN6UGY4XAXQ,https://allo.info/tx/group/HQHqkEyH9ZsnPKaoy+/c97+1Tnts9mJN7m6weA6hUV0=
2024-05-04 17:03:50,Fee,,,,,ALGO,0.002,Group Combined Fees - HQHqkEyH9ZsnPKaoy+/c97+1Tnts9mJN7m6weA6hUV0=,Orange Meme : ORA webGUI Mining : Deposit for mining,Algorand Network,https://allo.info/tx/group/HQHqkEyH9ZsnPKaoy+/c97+1Tnts9mJN7m6weA6hUV0=
2024-05-04 17:06:58,Staking Rewards,,,COOP,0.364954,ALGO,0.002,Combined Group - bhwF7s46iupTrq61qXpYAaPlUvX0+c4Da47s/sPHOTs=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/bhwF7s46iupTrq61qXpYAaPlUvX0+c4Da47s/sPHOTs=
2024-05-04 17:06:58,Staking Rewards,,,NIKO,18.185342,ALGO,0.002,Combined Group - rEHeMMNvc6upBdDzXqfPji0AVSRx4oRz6Q1SagI/5VI=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/rEHeMMNvc6upBdDzXqfPji0AVSRx4oRz6Q1SagI/5VI=
2024-05-04 17:07:01,Staking Rewards,,,RWA,478.048101,ALGO,0.002,Combined Group - imI/YLKR7M4ayH97Bfoq19Kr5bcf+w+0y8gD+8+H8lg=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/imI/YLKR7M4ayH97Bfoq19Kr5bcf+w+0y8gD+8+H8lg=
2024-05-04 17:07:03,Staking Rewards,,,ALGO,0.000137,ALGO,0.002,Combined Group - IcAQYurdC8VS4InEXlArlTofGw4HkZJW9gonmHKz9fs=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/IcAQYurdC8VS4InEXlArlTofGw4HkZJW9gonmHKz9fs=
2024-05-04 17:07:15,Staking Rewards,,,NIKO,0.210053,ALGO,0.002,Combined Group - Et9pSg9nY6/IJTievaTvpda4xS3FXoz/KGtlfm4Q1yo=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/Et9pSg9nY6/IJTievaTvpda4xS3FXoz/KGtlfm4Q1yo=
2024-05-04 17:07:18,Staking Rewards,,,COOP,0.017437,ALGO,0.002,Combined Group - KUvrU+VcYqab/8WI8yfw/oQzcqO6AONonLPa1mVKPSI=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/KUvrU+VcYqab/8WI8yfw/oQzcqO6AONonLPa1mVKPSI=
2024-05-04 17:07:21,Staking Rewards,,,RWA,6.227613,ALGO,0.002,Combined Group - YAPfMa/k4c67wPOcQFC3XqdMf0C+LP5cKPfCihhAhjo=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/YAPfMa/k4c67wPOcQFC3XqdMf0C+LP5cKPfCihhAhjo=
2024-05-04 17:07:52,Add Liquidity,NIKO,53.830698,,,,,(Group- O3bFr...) - PXJ5T4DLWPT2MORKCWDKITXQZOHSSMSCH7673KPRVNRZYLHGZVPQ,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/O3bFrdYIKrHhrYDGCRwMWsFVawUV1uQBImhRQtZtwjI=
2024-05-04 17:07:52,Add Liquidity,ALGO,0.198718,,,,,(Group- O3bFr...) - FPIW5EOA3W6YK3OBJ376EAACVOVIG63SVJYKBB62MHR4ZT2YP4OA,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/O3bFrdYIKrHhrYDGCRwMWsFVawUV1uQBImhRQtZtwjI=
2024-05-04 17:07:52,Receive LP Tokens,,,NIKO/ALGO LP Token,2.790401,ALGO,0.005,Combined Group - O3bFrdYIKrHhrYDGCRwMWsFVawUV1uQBImhRQtZtwjI=,Tinyman : Tinyman AMM v2 : Add Liquidity,Tinyman,https://allo.info/tx/group/O3bFrdYIKrHhrYDGCRwMWsFVawUV1uQBImhRQtZtwjI=
2024-05-04 17:08:13,Fee,,,,,ALGO,0.001,2SYIGVFNNLO5B6VL4EESWQ3RFHO7YUHEMD5JHNIDSJ2SN5QGY5MA,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/2SYIGVFNNLO5B6VL4EESWQ3RFHO7YUHEMD5JHNIDSJ2SN5QGY5MA
2024-05-04 17:08:39,Fee,,,,,ALGO,0.001,3WGCFRURPX3H7EGB3SCAA6PLWCQHLEKKNVNTU6K2CGU2TK5DQ2OA,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/3WGCFRURPX3H7EGB3SCAA6PLWCQHLEKKNVNTU6K2CGU2TK5DQ2OA
2024-05-04 17:09:10,Add Liquidity,RWA,496.365525,,,,,(Group- 0IRPX...) - HI4YFO3L2RNV4CKV7BTYE5QQZKM3MFX3FS2YA6KTUTNMO7S7GA6A,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/0IRPXwGBeuXhcj4SloZt5AFNlAz3PbgdV6M/HEN1J+0=
2024-05-04 17:09:10,Receive LP Tokens,,,RWA/ALGO LP Token,5.533683,ALGO,0.004,Combined Group - 0IRPXwGBeuXhcj4SloZt5AFNlAz3PbgdV6M/HEN1J+0=,Tinyman : Tinyman AMM v2 : Add Liquidity,Tinyman,https://allo.info/tx/group/0IRPXwGBeuXhcj4SloZt5AFNlAz3PbgdV6M/HEN1J+0=
2024-05-04 17:09:33,Add Liquidity,COOP,0.408137,,,,,(Group- ++2dW...) - 7WYFG6LSAVAYBKJ72T4XVO7FHXV5XJJ5LRU2G3V3J423TQIAF46Q,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/++2dWpzgtF+3bF7hKVm0CrWvnMCQZBblf+9TeK9l6l8=
2024-05-04 17:09:33,Receive LP Tokens,,,TinymanPool2.0 COOP-GOLD$,0.004087,ALGO,0.004,Combined Group - ++2dWpzgtF+3bF7hKVm0CrWvnMCQZBblf+9TeK9l6l8=,Tinyman : Tinyman AMM v2 : Add Liquidity,Tinyman,https://allo.info/tx/group/++2dWpzgtF+3bF7hKVm0CrWvnMCQZBblf+9TeK9l6l8=
2024-05-04 17:09:54,Fee,,,,,ALGO,0.001,WHSWFYRKFMIEOHRRQP4J7KQBKSIMNEZHXWYPF6A5ZNLYS4DS2VWQ,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/WHSWFYRKFMIEOHRRQP4J7KQBKSIMNEZHXWYPF6A5ZNLYS4DS2VWQ
2024-05-04 17:10:17,Fee,,,,,ALGO,0.001,53R6OLZQ5TCZYI6RFVDOW2SJZBSJWEB37F5G7F6VFVGRLF2H7D6Q,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/53R6OLZQ5TCZYI6RFVDOW2SJZBSJWEB37F5G7F6VFVGRLF2H7D6Q
2024-05-04 17:13:04,Add Liquidity,SOCKS,5764.690462,,,,,(Group- ArZnT...) - X2JHZNL6NPTC7HPJQZBAQVBLOSHSSDZ6X5SE7ZJ3E5OH7F3S5FDQ,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/ArZnT1Z9wAmxfg6bEo+AFAdyp+PAzy56n648Bmcg0KQ=
2024-05-04 17:13:04,Add Liquidity,Tacos,1115187.,,,,,(Group- ArZnT...) - LR3HG65XRLOYYWAEHH4LGDKR4E4UO637C3IHQOXPRLIQRZBHCURQ,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/ArZnT1Z9wAmxfg6bEo+AFAdyp+PAzy56n648Bmcg0KQ=
2024-05-04 17:13:04,Receive LP Tokens,,,TinymanPool2.0 SOCKS-Tacos,83.25411,ALGO,0.006,Combined Group - ArZnT1Z9wAmxfg6bEo+AFAdyp+PAzy56n648Bmcg0KQ=,Tinyman : Tinyman AMM v2 : Add Liquidity,Tinyman,https://allo.info/tx/group/ArZnT1Z9wAmxfg6bEo+AFAdyp+PAzy56n648Bmcg0KQ=
2024-05-04 17:14:39,Add Liquidity,VEST,67.016589,,,,,(Group- FPSaF...) - RK3KOKY3HIO55HFTGSQ3XK2KZJ3UPDJ2HUAJJYKMZZWAAPFMCNVQ,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/FPSaFjlcLKvKbqZZzsfONKf49XUCJli+gXhC7BKTipM=
2024-05-04 17:14:39,Receive LP Tokens,,,TinymanPool2.0 ORA-VEST,108.715796,ALGO,0.005,Combined Group - FPSaFjlcLKvKbqZZzsfONKf49XUCJli+gXhC7BKTipM=,Tinyman : Tinyman AMM v2 : Add Liquidity,Tinyman,https://allo.info/tx/group/FPSaFjlcLKvKbqZZzsfONKf49XUCJli+gXhC7BKTipM=
2024-05-04 17:17:00,Swap,OPUL,4.56709036,ALGO,3.856932,ALGO,0.003,Combined Group - rSaAkbx6CmkvvoErq9BJ/DUO+tqBm1RtkZilkd7mA9U=,Tinyman : Tinyman AMM v2 : Swap (Sell),Tinyman,https://allo.info/tx/group/rSaAkbx6CmkvvoErq9BJ/DUO+tqBm1RtkZilkd7mA9U=
2024-05-04 17:17:17,Swap,Peps,10758.579169,ALGO,2.464589,ALGO,0.003,Combined Group - 5kxowWyCXRQSB0ae/2sb2jfg+2WLUxhmgG17aAxtszM=,Tinyman : Tinyman AMM v2 : Swap (Sell),Tinyman,https://allo.info/tx/group/5kxowWyCXRQSB0ae/2sb2jfg+2WLUxhmgG17aAxtszM=
2024-05-04 17:17:40,Send,ALGO,6.,,,,,(Group- tIQxR...) - K7CU4VN6S5AXBI3S5RODXA2DCRMMPJ2COMZFIF7FXEWNZGMLBZMQ,Orange Meme : ORA webGUI Mining : Deposit for mining ,G6B5L2B3GSLJQTC5THSGSJMTJ4EN3SBF3IW5PI7XEEKYH6WXN6UGY4XAXQ,https://allo.info/tx/group/tIQxRg63DRUumMjCo+yYoJ5Ot5WnEouPea4uaqPiPuE=
2024-05-04 17:17:40,Fee,,,,,ALGO,0.002,Group Combined Fees - tIQxRg63DRUumMjCo+yYoJ5Ot5WnEouPea4uaqPiPuE=,Orange Meme : ORA webGUI Mining : Deposit for mining,Algorand Network,https://allo.info/tx/group/tIQxRg63DRUumMjCo+yYoJ5Ot5WnEouPea4uaqPiPuE=
2024-05-04 17:20:00,Receive,,,ORA/ALGO LP Token,146.456913,,,(Group- i/11W...) - InnerTxn #1 - QVF2A...,Orange Meme : ORA webGUI Mining : Withdraw ,G6B5L2B3GSLJQTC5THSGSJMTJ4EN3SBF3IW5PI7XEEKYH6WXN6UGY4XAXQ,https://allo.info/tx/group/i/11WeGMQpYFhiDWlco162OklRY1Vyp1tEoXTZ5j34Y=
2024-05-04 17:20:00,Fee,,,,,ALGO,0.004,Group Combined Fees - i/11WeGMQpYFhiDWlco162OklRY1Vyp1tEoXTZ5j34Y=,Orange Meme : ORA webGUI Mining : Withdraw,Algorand Network,https://allo.info/tx/group/i/11WeGMQpYFhiDWlco162OklRY1Vyp1tEoXTZ5j34Y=
2024-05-04 17:20:58,Fee,,,,,ALGO,0.001,KKY4KF4GFEUMLGMZVTFSIAVELEQGK2DUPBYQRXRXX7QXWE6G72RQ,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/KKY4KF4GFEUMLGMZVTFSIAVELEQGK2DUPBYQRXRXX7QXWE6G72RQ
2024-05-04 17:21:21,Fee,,,,,ALGO,0.001,TZI5MI66HVM7LMI4NSEWF22ZHDTS3JJOK6RQSPZGNFNRGHE3E56A,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/TZI5MI66HVM7LMI4NSEWF22ZHDTS3JJOK6RQSPZGNFNRGHE3E56A
2024-05-11 11:33:29,Staking Rewards,,,COOP,2.319727,ALGO,0.002,Combined Group - At9mLDSc42BDl1gj9haQ17UVS43aOBSf88Oj7fXUd6U=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/At9mLDSc42BDl1gj9haQ17UVS43aOBSf88Oj7fXUd6U=
2024-05-11 11:33:32,Staking Rewards,,,NIKO,115.590607,ALGO,0.002,Combined Group - NsfoMLi/tdXFuquJy7PIEhrZ5Pha4No8g9iMV5qvcr8=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/NsfoMLi/tdXFuquJy7PIEhrZ5Pha4No8g9iMV5qvcr8=
2024-05-11 11:33:38,Staking Rewards,,,RWA,1038.547138,ALGO,0.002,Combined Group - spHvCLufe6QiOkvpaeIq8ti/gJ586DD59HZ5PnvyDQk=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/spHvCLufe6QiOkvpaeIq8ti/gJ586DD59HZ5PnvyDQk=
2024-05-11 11:33:52,Staking Rewards,,,NIKO,2.061869,ALGO,0.002,Combined Group - gd/aqqdTNwyM+uK2RLQNhix0QB5Px1WRZBqblSS3nww=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/gd/aqqdTNwyM+uK2RLQNhix0QB5Px1WRZBqblSS3nww=
2024-05-11 11:34:01,Staking Rewards,,,RWA,123.754721,ALGO,0.002,Combined Group - kFJt+PurS7bbWaEKJ7ZuXzGUNfv7UFS6tzwUdxI4itw=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/kFJt+PurS7bbWaEKJ7ZuXzGUNfv7UFS6tzwUdxI4itw=
2024-05-11 11:34:07,Staking Rewards,,,COOP,0.118407,ALGO,0.002,Combined Group - qwWzLS/b7musgQg3jYZmMoTuf3Gk+kXmrsMYbLiHpLY=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/qwWzLS/b7musgQg3jYZmMoTuf3Gk+kXmrsMYbLiHpLY=
2024-05-11 11:34:15,Staking Rewards,,,RWA,42.289861,ALGO,0.002,Combined Group - idi2oNcqmC9uE7UL2lpEpzMymCNv8dcajkURF4vlnjE=,Tinyman : Tinyman Staking : Claim,Tinyman,https://allo.info/tx/group/idi2oNcqmC9uE7UL2lpEpzMymCNv8dcajkURF4vlnjE=
2024-05-11 11:34:46,Add Liquidity,NIKO,117.652476,,,,,(Group- p2727...) - AEKR6EPLDHMKNYX5HSBVUIGZ523JKAHYQKQHY4IB7RL6ITHZMB6A,Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman,https://allo.info/tx/group/p2727N5/NlGtnG0Fl/zosK0uy2rbyKSe3AYUBaRZ5pE=
2024-05-11 11:34:46,Receive LP Tokens,,,NIKO/ALGO LP Token,2.894301,ALGO,0.004,Combined Group - p2727N5/NlGtnG0Fl/zosK0uy2rbyKSe3AYUBaRZ5pE=,Tinyman : Tinyman AMM v2 : Add Liquidity,Tinyman,https://allo.info/tx/group/p2727N5/NlGtnG0Fl/zosK0uy2rbyKSe3AYUBaRZ5pE=
