time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2024-06-03 18:53:12,,ORA,0.01048576,,,ALGO,0.001,G-9dG44 - VHJO25NY2WCDDGOFSXLJSIGJJSJFCKPNPHIZJMJ3RGLYW65CDSQA,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity 
2024-06-03 18:53:12,,,,,,ALGO,0.003,G-9dG44 - OYBL5LBWXGQY5SWQHQLP7LXUB5M7BWJFFM6BO6QXPMRU7XKYSCEQ,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity 
2024-06-03 18:53:12,,,,TMPOOL2,0.101544,,,in1 InnerTxn - OYBL5,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity 
2024-06-03 18:53:18,,ALGO,0.764703,,,ALGO,0.001,L7HZEH52I5NUI6DJ6YOJQ5FLVQWN7WBCGIBKYVZGKKJHOFRWYMWQ,Sender
2024-06-03 18:54:21,,,,,,,,DNZ7XQGF2MHYFI7SESD3DCUOGSDDTTUWRCCNHU7Z63F6RM7C4FNQ,
2024-06-03 18:54:35,,,,,,,,ZQFC5I2YJDQWK2NEGXPICI47JV6FF4FB4J2SH3XRXIXUVVN7EKBQ,
2024-06-03 18:54:49,,,,,,,,TJNI3VIHE76JB6HRXMNEK2QS7LBBRHND3ID36P2G5ES46CZMF7IQ,
2024-06-05 14:44:36,,VEST,0.033134,,,ALGO,0.001,3GRVO6LRKEWDGSYU3ZLOWQYGLBE6CZZBR6AY2QUOGF6WC6MVCU5A,Sender
2024-06-05 14:44:41,,gALGO,0.001321,,,ALGO,0.001,GETLYLIOG2IYSPWBGGUMVK4R4RIPA235YYRZF22ANWIODTX6P5EQ,Sender
2024-06-05 14:44:47,,COOP,0.000815,,,ALGO,0.001,SW44J722X5BIAAKSZRYGJ6TW6M62BO5CVBM5D633OHVSKZP6UCSA,Sender
2024-06-05 14:44:53,,TMPOOL2,0.96243,,,ALGO,0.001,ZZZOASVHVKC3KARGYUXFWG3ZHO6POQVN5VEQTQ2ELGTZ4JDXNAZA,Sender
2024-06-05 14:44:59,,TMPOOL2,0.012536,,,ALGO,0.001,ANEHEVT6B3ISKGT5I26MFMOOWIADCT7ZHLI3PRAIDPKSWOVAJCVA,Sender
2024-06-05 14:45:04,,TMPOOL2,0.133663,,,ALGO,0.001,IXYLHWE55Q6D6FJ722DCS77HWHY5SEMEQVISTLCMQW3BDVZBXHSA,Sender
2024-06-05 14:45:1,,Barb,0.033345,,,ALGO,0.001,2TSDNZHEVJZ3W4F7LXJFUXZSCYSRM62BKJYLKJB3HVFS2WENG2CA,Sender
2024-06-05 14:45:16,,TMPOOL2,2.889151,,,ALGO,0.001,LYFPGXDNERPJJRNLYENR5PIMQ3RWA6NZYUXW2YO6MUPPXQOGLVFA,Sender
2024-06-05 14:45:21,,TMPOOL2,0.305098,,,ALGO,0.001,RVTRUG6UGKVLDVRCN7DWRKA35KXS4CINQBJBAISPWLRZ5PZQ6ZAQ,Sender
2024-06-05 14:45:27,,TMPOOL2,6.573993,,,ALGO,0.001,NGKJKAHGAZEFTVMQTXCBFOGYRFXCRJ5W2BFQVZTUFSTD2F45RWXA,Sender
2024-06-05 14:45:33,,TMPOOL2,0.258803,,,ALGO,0.001,UL5AOYMZJOENM3GO2C6P7DVWTS7CPGSH3IXLZ2MSJSKSMZEF5BEA,Sender
2024-06-05 14:45:39,,TMPOOL2,17.344802,,,ALGO,0.001,ZURC5646LJRPHILD2LISPA6SWPGJV5WYGBXKI4PLGHZBDCE7X2CQ,Sender
2024-06-05 14:45:44,,TMPOOL2,6.582633,,,ALGO,0.001,7TQ4F7YN56MFUUZ766GMGLO2EGF42FYUTZMTF3ENGYL6JCMBRUFQ,Sender
2024-06-05 14:45:5,,ALGO,0.091385,,,ALGO,0.001,W7BUHV2QLQXGOHJ6QLDQZYYUALPW7ZAHKNC7EETVNZRWXVZ25WQQ,Sender
2024-06-05 14:46:04,,,,,,,,XFO5JIK7VQGOUNTFMNSKJB6UP3JUYSGWL5F2FPZMMIPRPBCLONLA,
2024-06-05 14:46:33,,,,,,,,SCRSCQ2BUJWXQY2LE7MMROXWZNUJKRPRIE6K5Q3D2JVUHDX76T6A,
2024-06-05 14:47:02,,,,,,,,P5IFAPTPMSJESFISG443OCW22GSTAG47ILFEBUBX6OO3SI5KNTRA,
