time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-04-24 23:13:,axfer,,,USDC,1757434.8,,,DHZKW3F7H2YYKXSKTOAKFVWMM6CIYFRB4LEHSNG24R2EREUWO47A,Receiver,ZG54ZBZ...
2024-04-24 23:50:27,axfer,,,USDC,0.,,,MPQXKDP6O6X3NDUBMORPESQUOCNL2LFNXPQL6YDFBQJRNUIDDZOA,Receiver,TSE3AC4...
2024-04-24 23:53:54,axfer,,,,,,,4D6OTX36O4F52INTZAUB7ZWQD3EEBV6CS37I4IDDJTSMKLPPRUJQ,,
2024-04-25 00:52:36,axfer,,,USDC,0.,,,IMUUAS6ITV5GR3WV3JMMYGI2JY5BCT3EITJDRUX2LPQZCEK7V5KQ,Receiver,5SYHERN...
2024-04-25 05:09:14,axfer,,,USDC,0.,,,OFKBZDZ6QBTXLDGB6XOGV4T3EZPICHDSRI67AX3UEVBEURMLR23Q,Receiver,HHDE572...
2024-04-25 07:26:58,axfer,,,,,,,6TKJ4QHFAIWRF4DPXH6NJWUFG46JBOT3ENQ4OF4LO7AKOCDMH6FA,,
2024-04-25 08:18:35,axfer,,,USDC,0.,,,6J7YYUYB5INRCFSQZDM3LGHSOXF5C3SR3KITSZJ3EK5OQFNHFASA,Receiver,JICBOTO...
2024-04-25 10:28:3,axfer,,,USDC,0.,,,5CLGH25CBFVIAHWZEDW5Z4VHHQYSY3XDPECHVB7H54RLKT5IVLDA,Receiver,N7NJDD2...
2024-04-25 11:51:16,axfer,,,,,,,7W5DF6LAZERPUM2WHDIT4VYHPG5MKBGEVS5A7AQMGBAXM7HGVYPA,,
2024-04-25 21:40:23,axfer,USDC,25000.,,,ALGO,0.001,ITHRTM7LLRNJ5SXI4LW2CHLGALVHVHO6XRUIFQA5EWFWCG4Q6BOA,Sender,ZG54ZBZ...
2024-04-25 22:40:09,axfer,USDC,5035827.32,,,ALGO,0.001,KQA2S4UUZWG35AJITX36GB6XSJJ3LWN5IV27RBRY44EMXLSGSTNA,Sender,ZG54ZBZ...
2024-04-25 23:01:15,axfer,,,USDC,5954620.28,,,BFSCWWESFV7MOF3LNB354ZVDQLIU57GRRK73WLYJ6CM726KGWWUA,Receiver,ZG54ZBZ...
2024-04-26 15:34:37,axfer,,,,,,,EN7WR6FMHVEI6OIK5UCXQSGUWT2NLDNIWD5DMQMGLUP24HD7DZOQ,,
2024-04-26 15:34:45,axfer,,,,,,,7LEFPIWY744LKD3Q5PQTQ7CHJLPRZQRWHS234VLX2XHIXPOBPRFQ,,
2024-04-26 15:34:45,axfer,,,,,,,ZWOYH5B7ZWY7ECXMEOUEUL3FAP2STMCVGNRCZ7ISJ45EPKKCUQBQ,,
2024-04-26 16:55:55,axfer,,,,,,,PUDBLV3Q7J5J4LZVJIGCIYOAQIKLFWOAGQ2HZVYGJLZUMW2PRGNQ,,
2024-04-26 17:05:05,axfer,,,USDC,68250.,,,B3I5AN2RRUKMNQU5TLHLY6WHXXSTTUKFV7C623UMX6RZE3UZAOJA,Receiver,ZG54ZBZ...
2024-04-26 20:51:13,axfer,USDC,25000.,,,ALGO,0.001,HMMFCTPJCJOKVEVLY54KY7YTVZ2XMN75AYHFRQWG2NBIFXVOASNQ,Sender,ZG54ZBZ...
2024-04-26 21:19:13,axfer,USDC,450000.,,,ALGO,0.001,2PKCNK4SUR64SZGLKHLRCGQ3KASJ2VKIP56V377EWATXOT67JPFQ,Sender,ZG54ZBZ...
2024-04-26 21:19:17,axfer,USDC,16000.,,,ALGO,0.001,L4MQAPRJQTWTUPHMULXQDRREHARB7AFWMHWRIR67UWQ677PSYE6Q,Sender,ZG54ZBZ...
2024-04-26 21:25:09,axfer,USDC,3110081.71,,,ALGO,0.001,GGBJ3CK6JN4T6OZQCQAXCQ62BUQ53S7PNTMAKQ27MCDFIHTLKNHA,Sender,ZG54ZBZ...
2024-04-26 21:31:04,axfer,USDC,2499.61,,,ALGO,0.001,55RXYHIE7LAEOHJ6T5GUPEOBB5OBWLMN5IO5V5ULHCWUAG6WQ54Q,Sender,ZG54ZBZ...
2024-04-26 21:44:16,axfer,USDC,3436362.29,,,ALGO,0.001,2DCF3FTEGPR5YIH546RA4662AZKIZ4B26J5LU3LUGMSACDDCEXKQ,Sender,ZG54ZBZ...
2024-04-26 22:01:2,axfer,USDC,310000.,,,ALGO,0.001,SETQVFSVFD4SZ3EUQ6UJOH3WZSJE5DNQKB6X6HKVMA2NKAZVANJA,Sender,ZG54ZBZ...
2024-04-26 22:05:11,axfer,USDC,2647591.47,,,ALGO,0.001,3E6YGUYVBRTIUPGRV2YTQ7BBJS3TIHNIPW6V3Q6F2VHYP6ZWJ4OQ,Sender,ZG54ZBZ...
2024-04-26 22:09:2,axfer,,,USDC,9184997.18,,,T5KKF54W4O5RNUAKTC7SGRGHS3BWEOGF5XD4EDC5QIMG2IZ3YYUA,Receiver,ZG54ZBZ...
2024-04-26 22:22:28,axfer,,,,,,,5N5NOGDIZ7LMBTRG5IMNKWEO3PDKCIJR7YL76EZIJLVBORZ56OGA,,
2024-04-26 23:43:,axfer,,,USDC,0.,,,DPPW3HA22RMACAT7UUAQY5Z2IBG6XJAVEFLXSFJCKSPONM7G7A2Q,Receiver,OUOYNOO...
2024-04-26 23:43:34,axfer,,,USDC,0.,,,6WKMCRJUQN46WQF5YHPNKQGKVCJRAQMSGPMTDQ4VPGH7XFAPT3JA,Receiver,EMONMKL...
2024-04-26 23:45:39,axfer,,,,,,,43ZZRO3MEW4S3UHDJ47ROEBIMBNW2YOVLWGO7GMCFWPOWFBI2TYQ,,
2024-04-26 23:46:37,axfer,,,,,,,QZYWEBTMDAFMHVGTXOPG4SM5OA6UTIN66VCHHRPJ4EW7L4UZ7HOA,,
2024-04-26 23:46:57,axfer,,,,,,,GNGTVQ7MT3Y4H7HV52WQYH525DSV6BNZU7N7NETG3U3XU24RBCWA,,
2024-04-26 23:47:09,axfer,,,,,,,ZB6FIXNTRXQCHBYEMWELC47HPGSTOGPCYJTEOCDON3NHTOYRQXBA,,
2024-04-26 23:47:2,axfer,,,,,,,JJ42ETPEFYCKPIE4GINIQMT6342CJEZEFZ4SNMGU5L76RCOL43YA,,
2024-04-26 23:47:49,axfer,,,,,,,N4DRXPZWCXYQQBIR4B2SR3KMNOCGI4CXDUHUXQ3XLBFZUFJYKFEA,,
2024-04-26 23:48:18,axfer,,,,,,,36CGGJVJGPXZUMH3WIRLVN4AXE3YMGCACFC4VZMKIBXMXDWIJ2IQ,,
2024-04-26 23:48:3,axfer,,,,,,,XW2KJEFQTAPUCPVPTHSM5SGUM7UKREVXECB6QAKJY6ZKHHC2E62Q,,
2024-04-26 23:48:5,axfer,,,,,,,5SIWHWGY7PYJNCCY455LYELFZHBASOTU2RJUBNS57KZZDED3BDTA,,
2024-04-26 23:49:1,axfer,,,,,,,UNYU77AXQMK4OIOFLSRWY6V3BBUQQLW77LW2QCUS4JBXVOPXLJWQ,,
2024-04-26 23:49:22,axfer,,,,,,,V4ECRXY5WWEOKWM3B7L2P63BJLOLGVXEYPYMCZAWTYQHZ6IZG3RQ,,
2024-04-26 23:50:11,axfer,,,,,,,G6JDAR6DHYV3GMHKGISUHDAPGOQTXTKD7AQEJVFZVJZQLXGDAHHQ,,
2024-04-26 23:50:34,axfer,,,,,,,HKVMH5SDP3RS5NT6LUJ6PHPT2VBZAYDIF4SPDT2X42ONEQOTH46A,,
2024-04-26 23:51:23,axfer,,,,,,,VLAPLIQBZMY3Y6GJX4RJ6KC7FZ4MCDDTHXQHEWLOQUPCVFRL5FCQ,,
2024-04-26 23:51:32,axfer,,,,,,,THAPEBP5XQWRWVPTK5EQCFMR3QHV6XVS2NYQYGOOKV4QKLRH25RA,,
2024-04-26 23:51:44,axfer,,,,,,,3K67XNPLVKB3WFP3YHIKLEDPHGEJU7PU4EDLT6OA73WM3NQDMMLA,,
2024-04-26 23:51:55,axfer,,,,,,,I6QN2MTHGW25GIJSDJ3LG545CTH4XPZ3TDQIVETA4LM7BQLQXP7A,,
2024-04-26 23:52:39,axfer,,,,,,,OTX7J3DLSLEALAPQVP4RCHDPJRTOW4S66HWT53JEVFVWJDTX3TAQ,,
2024-04-26 23:53:45,axfer,,,,,,,AQ7WRSABLBMF4GBVLHRJJNOU2TQ76AROPMPJYB7N7JQEEX3V3FDQ,,
2024-04-26 23:53:57,axfer,,,,,,,WT3T47LZR6EEOCNTJ5SMQPZ7IUMDHG6PFWSVYW5TRA2LRN6V5YQQ,,
2024-04-26 23:58:19,axfer,,,,,,,AJ74NKWLIH5NNXUUBZ7QM2OXLCHFBI4ZL7VM3H4MD75DBULTRKOQ,,
2024-04-26 23:58:3,axfer,,,,,,,V7RUNWWLTFJAH4PN5A6IQNS4HRAESUPUHZV5XHL3ME2FF2C7WBRQ,,
2024-04-26 23:58:42,axfer,,,,,,,JSKJBPW4I5BNA26DDGDCEI7PX5D2TLYVUAW2HJWWG6IJFPY3O2AA,,
2024-04-26 23:58:53,axfer,,,,,,,PMQDGOGFUVF4GE57PZMDIW3FULLDIWFAZSS75LRHXF3XDJJAX6QQ,,
2024-04-26 23:59:04,axfer,,,,,,,QIGQA64TWYNKV4AJ2JXNY6OF2XIHLECSLEFK5VYCVGZCWHN4TO4A,,
2024-04-26 23:59:13,axfer,,,,,,,G6DP76PCP5MBF375PGQXNDRS5HKL6J5DYDIGF357S7BQZYUCGTHA,,
2024-04-26 23:59:27,axfer,,,,,,,Y27LBNDZTXH23WNQHTO2IG4PABMGRUOA2Y7TK2BYAZDXASLZ5KKA,,
2024-04-26 23:59:5,axfer,,,,,,,C4B44IPSX5K5FA4YXCWGS5LFP3YKCYKPO2YLGQD2SDI5UZYLS6DA,,
2024-04-27 00:00:53,axfer,,,,,,,4KD3GBFQPI3F54ZBYGKI4XDBVV3EBFDCQPGAU4AFXNCXBXTLJV6Q,,
2024-04-27 00:01:02,axfer,,,,,,,UQ6SY7FABMMRUYAAMPJM4IU42GGOLVKL5OR3FFG3DLQWMKQVRRYQ,,
2024-04-27 00:01:22,axfer,,,,,,,Z44CVWMJJ3OEH5HP4MMW4JBFJOF5HOOPBXEHGSOU3RI3KFE4C7MQ,,
2024-04-27 00:01:34,axfer,,,,,,,CTIZCHYNVTKNWESVX3SZ3XNVCRLOCMR7IVJKG3NI4JY2AQFIQ7KQ,,
2024-04-27 00:01:45,axfer,,,,,,,I6HOSPIDKTTIJ2LAIZL3KDONJ2AQYPOFNH2MRICVE6E4RPZ2U6HA,,
2024-04-27 00:01:57,axfer,,,,,,,IHWIQ7LS53XA5AKQY3ZYMWLIZU4OEBR2RI5NRFS74UKMPVGJS2RA,,
2024-04-27 00:02:06,axfer,,,,,,,5OKFZ4636EF3TS4TTG7NBGWYFQHPETUQBLAN4LSDIQSNKAZ27WTA,,
2024-04-27 00:02:17,axfer,,,,,,,3SOTT5GCWYZC637KAADFPYS3UCIRCKASCQE4NGBA6I563PLXRK6A,,
