time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-01-15 07:37:01,axfer,,,USDC,21704.,,,NIXFXWYSP4GOEHW4C5RY3CVDIG2AMBMI3KTR3PNY2K5X5ENJZDJA,Receiver,ZG54ZBZ...
2024-01-15 07:39:01,axfer,USDC,21704.,,,ALGO,0.001,FKRDOP3J44CWMG5ZHLHKVOETMWRHKWJLF3C6VE6Y347KWDJ35WFA,Sender,QYXDGS2...
2024-01-15 22:34:59,axfer,,,USDC,21467.,,,52MDZWM2PYUYXI73UBQILTNRS5US4XE5N4FAR2T5BXIULGLL7LAQ,Receiver,ZG54ZBZ...
2024-01-15 22:39:03,axfer,USDC,21467.,,,ALGO,0.001,JK357PN2R6OHFSJVSZJOPFOZRYGIHFNVRB5SEOKUCZKEDIEDPCCQ,Sender,QYXDGS2...
2024-01-17 05:31:3,axfer,,,USDC,23850.,,,NWHHDP4WBKFBGCJ4CVO25G7VGPGULBMFSTWK5WLME3K27PGVCEMQ,Receiver,ZG54ZBZ...
2024-01-17 05:35:07,axfer,,,USDC,21985.,,,E5AMAXKKP3VEGNPA3Q2SWHGOQJBX6YLMHZEBSFKOFDJUDMT3UYLA,Receiver,ZG54ZBZ...
2024-01-17 07:05:42,axfer,USDC,45835.,,,ALGO,0.001,YFLIEFJFXIWRD5DZBTDKPBDMPZ3E2FV2GDUK6EEAZEI64NLNQ6RA,Sender,QYXDGS2...
2024-01-17 08:36:22,axfer,,,USDC,20570.,,,73YKBT2RZTKFINF7GKRWI2TSKBFQ3VN74JAT4XBPH5MKRT73AUWQ,Receiver,ZG54ZBZ...
2024-01-17 10:05:42,axfer,USDC,20570.,,,ALGO,0.001,36B2E2UV3URKEJKVOW25A2ANJLYENI62REDR4TNRX7XQS4HRTXRQ,Sender,QYXDGS2...
2024-01-17 12:43:18,axfer,,,USDC,20496.,,,2WPMY64YTBFC7W4XQ3HCKCDM5K7KAI6KEPKYLI6MLVJJZURPGKOA,Receiver,ZG54ZBZ...
2024-01-17 12:49:01,axfer,USDC,20496.,,,ALGO,0.001,KFGNB5TAH4H22NWNYYM4HAB2QU666DFKY24SQK52HH3UDXXMRWYQ,Sender,QYXDGS2...
2024-01-17 15:53:53,axfer,,,USDC,20778.,,,CDEPHUXZMQ66AYU3WWG75HGLRXZJ4VOJGS435ERUS3NLQZYHVU4Q,Receiver,ZG54ZBZ...
2024-01-17 15:59:03,axfer,USDC,20778.,,,ALGO,0.001,MMB3HG72DU4BURNJXAW3BQLQBF3XJFBOZGR2LB5IVG634RUCFAUA,Sender,QYXDGS2...
2024-01-18 01:07:17,axfer,,,USDC,20931.,,,5DYFNTMLND35YGJLXUA3S3Q7RXBF4VSPFN5WZUZ44OWC2SFMGCNQ,Receiver,ZG54ZBZ...
2024-01-18 01:09:,axfer,USDC,20931.,,,ALGO,0.001,AGI3VFRPV32T6BL5OE7ZADL5SZ3CBDTNXBNYA7JNBTAR5PTVLFAA,Sender,QYXDGS2...
2024-01-18 09:37:59,axfer,,,USDC,20830.,,,IK6VL3KUXGBCMOJXGKUQSKJDFXFGX25GATEZL6Z57NEPWPBJIFAA,Receiver,ZG54ZBZ...
