time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-06-14 01:35:47,pay,,,ALGO,0.000079,,,(Group- xlLwd...) - FIV6VRSWBZJXRPSYVMCSHP7WF67H3RBAKRH7GM3OHZWWH27SJNXQ,1 txns.  ,G3RBYCR...
2024-06-14 01:36:01,pay,,,ALGO,0.000013,,,(Group- w4kC8...) - TAK5CPN7XERFOA2Z6J27I5UTPRGALFE6OUULVLZIBOJYO6N3LX7Q,1 txns.  ,WARN666...
2024-06-14 02:30:32,axfer,,,USDC,122380.83189,,,XWCMNHCGEFVBJNYEVG6HAQHXNHIUZIVI5EL3RKAW2C3ZKO7MO5PQ,Receiver,QYXDGS2...
2024-06-14 02:30:41,pay,,,ALGO,0.001,,,(Group- YnRm/...) - H3YWCGEOKKQBZ6A6BDL7W6JJIEDLU5GM3SHXAWVMX22X2WSC6XMA,2 txns.  ,ZG54ZBZ...
2024-06-14 02:30:41,axfer,USDC,122380.83189,,,ALGO,0.001,(Group- YnRm/...) - KUZBQR5XLT5FRCSOJWLXIDCQKFS6IDFYGY7JRTZENXAMCW4CKZ3A,2 txns.  ,ZG54ZBZ...
2024-06-14 02:35:46,pay,,,ALGO,0.000074,,,(Group- kO4Dg...) - EMYJ6N6YG7MTOCE25HIVQE3VCBNQUKQMM4QDMKBYCVWJ7HCJGAUQ,1 txns.  ,SNFIHBC...
2024-06-14 02:36:,pay,,,ALGO,0.000013,,,(Group- rpa8v...) - VTRQ2VGXOSJVBGOG34X3YMYLYV3MS4VNM2KVXZFTJHKVI2O6JKOQ,1 txns.  ,WARN666...
2024-06-14 03:30:34,axfer,,,USDC,27238.474049,,,LWN2TKK2HZXVYJMJIDMNF56PQY4FCG2KFNTUHYYSHHEIH2JUZLLQ,Receiver,QYXDGS2...
2024-06-14 03:30:42,pay,,,ALGO,0.001,,,(Group- 0JDPO...) - EWX6WOM7P4K7MQSMUG2K35FS5H4LW6ZGTRQ33WMZXNZT76VF3WGQ,2 txns.  ,ZG54ZBZ...
2024-06-14 03:30:42,axfer,USDC,27238.474049,,,ALGO,0.001,(Group- 0JDPO...) - U3IME6YTJLD2PIIZ2GTHVOKG5QYRGBCEAVUU4SGAWWD2WIUKMKKQ,2 txns.  ,ZG54ZBZ...
2024-06-14 03:35:48,pay,,,ALGO,0.000055,,,(Group- ylURf...) - V5B6ZQLN2ZDZWFXZ3L5K7KNTOMJMCXDI3SRB3K6MYLVYUMJBFYXA,1 txns.  ,G3RBYCR...
2024-06-14 03:36:05,pay,,,ALGO,0.000013,,,(Group- O89zi...) - 7BSDBSYXN26OHEM376HIRVPPLZSELQA73X7RV7O4GITTDHVY6FGA,1 txns.  ,WARN666...
2024-06-15 01:30:34,axfer,,,USDC,297859.991191,,,Y3OY2V2RLN7PJ3AQD43RGETB4II7VS3XKRVPLMMK3Z2YJOGKH6ZA,Receiver,QYXDGS2...
2024-06-15 01:30:48,pay,,,ALGO,0.001,,,(Group- E5aur...) - KKJQEICSSQLMSBILKIQCEFMOQQHBGWI5QCEUROAPX3PXQ2VMI22Q,2 txns.  ,6YYNPQS...
2024-06-15 01:30:48,axfer,USDC,297859.991191,,,ALGO,0.001,(Group- E5aur...) - 4BIIQCK726HDPLYUQAJCNBRKRWV22WSMFYYFPSTKESVGIQ5E5CKQ,2 txns.  ,6YYNPQS...
2024-06-15 01:36:1,pay,,,ALGO,0.000056,,,(Group- DT7QV...) - QJ3ZJ65N4EV5K76MW76YH7RK3COMTPCHMSDIYMJLSETMGMBXQDCA,1 txns.  ,4DBNUQN...
2024-06-15 01:36:24,pay,,,ALGO,0.000013,,,(Group- bteBs...) - QBVJDY34WKH5YWGWUKV424RENO7BN53QNGKDP2YM2YXQO6VX3ZSA,1 txns.  ,WARN666...
2024-06-15 01:39:19,pay,,,ALGO,0.000013,,,(Group- HPb+Y...) - 3X2W7H2AXTHE23KC2JOBAPFGBX37KSMOOIUTEDH7GQ5RQ4SV2FRA,1 txns.  ,WARN666...
2024-06-15 05:30:33,axfer,,,USDC,44330.562613,,,JZEPJGCAOG3YUIYKUSDAT64YBRUEONUTVRLZXNJHK5LH3KRON33Q,Receiver,QYXDGS2...
2024-06-15 05:30:45,pay,,,ALGO,0.001,,,(Group- PRaeC...) - ZN7Q2MG5TKM3OFV23EQCDWWG66UND2S3EOAFU3WI5IZQVZRI2OIA,2 txns.  ,6YYNPQS...
2024-06-15 05:30:45,axfer,USDC,44330.562613,,,ALGO,0.001,(Group- PRaeC...) - ELEYFQAI342UCJ4CZ3D6UMTSSKQ4OMDLMXARUQNACANX7EWAQFRQ,2 txns.  ,6YYNPQS...
2024-06-15 05:35:43,pay,,,ALGO,0.000087,,,(Group- kAiez...) - D6XKJMMIUEGQD6XFGK5VI3BXPJNODOMZ6FWVLMLTK3KYIUDWUGRA,1 txns.  ,L6ETDIW...
2024-06-15 05:35:52,pay,,,ALGO,0.000013,,,(Group- QvVc1...) - C3DBH5L7LTOND4J7P3HC3MWUVRBMEYWUXTQ6S2K6IE2OTMBAOIBA,1 txns.  ,WARN666...
