time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-05-31 21:19:15,pay,ALGO,0.001,,,ALGO,0.001,(Group- wHNXE...) - 344YPNAP32PYTFHFFWXTXDN4OKJJJTOPK7J7UA4TO3QJLGHRIKBQ,2 txns.  ,I4PAB4T...
2024-05-31 21:19:15,axfer,,,USDC,9987000.,,,(Group- wHNXE...) - OJPPWVCKNGCZQK5TYNL57CXJRDMMQLJXFCTMMMVXRQMEUNU4L32A,2 txns.  ,I4PAB4T...
2024-05-31 21:21:1,axfer,USDC,5282078.32,,,ALGO,0.001,EYEXPHGQCSVM2WFTFSV5KSEP3WCLCX4NPZ7G3FOMJI3BU2T74ARA,Sender,2UEQTE5...
2024-05-31 21:25:06,pay,ALGO,0.001,,,ALGO,0.001,(Group- W6XhM...) - H72OCEQRMQVBVBBFUP6W4G7SYRDKWJUH6XTJQQDJCPYXVHNCGVLA,2 txns.  ,ABUUA2X...
2024-05-31 21:25:06,axfer,,,USDC,7200.,,,(Group- W6XhM...) - NRYL7HPKUMY7BUPW5CCWS2D7D2NCNUKYNIGPS3UYX6AGDB6HXE5A,2 txns.  ,ABUUA2X...
2024-05-31 21:29:22,axfer,USDC,944584.26,,,ALGO,0.001,HCRXXJXPDFK26VBZWRIH2RCFXJHI65XZLXLJZHZ3EI42ZL3CKSOQ,Sender,2UEQTE5...
2024-05-31 21:38:16,axfer,USDC,9.97,,,ALGO,0.001,LXKSN5KMSV3AOSTEL5ETJYHQNYC5TMKQPODP6HSSOICVRBYTZP7Q,Sender,EHYLWOF...
2024-05-31 21:40:1,axfer,USDC,52173.1,,,ALGO,0.001,SQ4UWEVOLDB3TOPZZBLNS2AN4CDQ3XADMQJBSKPBSTFC4D2K5UFQ,Sender,2UEQTE5...
2024-05-31 21:51:33,axfer,USDC,180.,,,ALGO,0.001,P3CQIHTFREHQ6CFQMQBSLTOURAMJTVQVQ3CDTBUT6TMLQB3LEBUQ,Sender,FIYIX4V...
2024-05-31 21:58:19,axfer,USDC,3.,,,ALGO,0.001,DDGZLTXMPMANUM3QF3I3XJSUNL5CHQTAQFMKWQBTL7Z43CHYFEOQ,Sender,FG5A5PU...
2024-05-31 22:08:06,axfer,USDC,454155.37,,,ALGO,0.001,2Y6KWSZ5TUG54XPEI4ITSDGJWD2ZMVEJPLNP473W6DOQZCWNOOTA,Sender,2UEQTE5...
2024-05-31 22:15:22,axfer,USDC,11000.42,,,ALGO,0.001,NIBHVBGE43QPR75IR3DDUFBHGFCU2S3WJVT5ABQ65WWGDSEAJSSA,Sender,2UEQTE5...
2024-05-31 22:23:22,axfer,USDC,885913.23,,,ALGO,0.001,YLUPP66AT47WT74KQNL57PVSMV73I3XCVC5B73T4BFDPQFHBCKEQ,Sender,2UEQTE5...
2024-05-31 22:46:27,axfer,USDC,2004.,,,ALGO,0.001,NLK3CNWDIZTABDVZCQOP4TMJBXPY7BVKJWNX2GXYLQE6B35WPT6Q,Sender,7ZLQGRX...
2024-05-31 22:51:54,pay,ALGO,0.001,,,ALGO,0.001,(Group- 9zJ11...) - W5LZNBYUIFLZSCSNBHTR4B52UEFZQFVY7V5GBCP5FTIK3H6RW3VA,2 txns.  ,QRHSY7A...
2024-05-31 22:51:54,axfer,,,USDC,3223.16,,,(Group- 9zJ11...) - JATSZZ4533MBOV5HSIY6OFWVZPRENQZGYY4SVI6LM4EHZUCZOACA,2 txns.  ,QRHSY7A...
2024-05-31 23:17:17,axfer,USDC,1467924.14,,,ALGO,0.001,NCJXBCIOYUCL4SUIEN7DSHBQA2UQK75JQX4LDFHHIZS2SZY4SMTA,Sender,2UEQTE5...
2024-05-31 23:18:08,axfer,USDC,60000.,,,ALGO,0.001,LN3OQQO32LHEKF54BQIHCXN5A2YMXQ24SJIXGFKOWCLKGR3G2KNQ,Sender,DZBYGES...
2024-05-31 23:48:48,axfer,USDC,41666.,,,ALGO,0.001,TN34YKWHDGAYZYPUEHW5YRDR4M5SRZHXKL3ZAZV5HHKWVHUL6QYQ,Sender,KDQCABJ...
2024-05-31 23:55:05,pay,ALGO,0.001,,,ALGO,0.001,(Group- humd9...) - WEX77RGWIPPPD4H437LGVMN3MWADHLWHRDTNVVVOOKDP2APOSA7Q,2 txns.  ,MGRFGXU...
2024-05-31 23:55:05,axfer,,,USDC,41666.,,,(Group- humd9...) - WD3V7X3FNJUKDMYEXTWCNRB6XR423DKZA6V3Y42MMFHRBUSG2AMA,2 txns.  ,MGRFGXU...
2024-06-01 00:07:53,axfer,USDC,30400.,,,ALGO,0.001,QVODCB3HLKWOFRD5LPISAO4CCGCLPX4JC2PJBLB2KW7P773B5CTQ,Sender,EP3B4JU...
2024-06-01 01:30:46,pay,ALGO,0.001,,,ALGO,0.001,(Group- GbavT...) - NFO7A7WHN2LFUV36XT77PUW7BO5V4V3NXQSVRH6TV33WNSRXL7ZA,2 txns.  ,K2LWZKT...
2024-06-01 01:30:46,axfer,,,USDC,389174.062341,,,(Group- GbavT...) - KQPC3YZR75NOZX5TRASOY6RA6JNE7ARXDWGSX3X3LJDCFYFZNMBA,2 txns.  ,K2LWZKT...
